text,label
resume the playback of zanes se chronicles,play_audiobook
start the coffee machine,iot_coffee
reply email to charlotte,email_sendemail
that is all.,general_commandstop
can you please be muted for a while,audio_volume_mute
find me someone,email_querycontact
Thanks,thanks
what is computer,qa_definition
find the serial podcast and play it,play_podcasts
remove my list of contacts from work,lists_remove
find all the contacts named john,email_querycontact
what clothes store would you recommend here,recommendation_locations
I have some great news for you,tell_me_news
Your real name please?,realnamequery
how is the traffic right now,transport_traffic
domino's has takeaway right,takeaway_query
any one would be good to me.,general_dontcare
covid cases of india past 24 hours,covid_cases
amazon deals,general_quirky
play bbc radio,play_radio
quiet time,audio_volume_mute
what day is christmas,datetime_query
are there dog shows going on near new york city,recommendation_events
inbox this mail,email_sendemail
put the playlist on shuffle,music_settings
olly i would like you just stop it.,general_commandstop
what events are going in my town this week,recommendation_events
set the time,alarm_set
start cappuccino for me now,iot_coffee
please get the coffee machine to make me some coffee,iot_coffee
i've got a meeting by tonight seven pm please mute the music for an hour,audio_volume_mute
when is boy band playing,music_query
can you book a train ticket for me under dollars,transport_ticket
i would like you confirm last thing i said please.,general_confirm
what's the news in politics,news_query
can you do name that tune,play_game
play me harry potter from the place i last stopped listening on,play_audiobook
go to next episode,play_podcasts
i want you to fast forward the audio then resume,play_audiobook
direct me towards nearest railway station,transport_query
snooze all today's alarms permanently,alarm_remove
do i have any thing going on at five,calendar_query
more volume please,audio_volume_up
erase spaghetti from list,lists_remove
can i get the definition to ambulance,qa_definition
i need a taxi to go home,transport_taxi
what is a stock price of tata,qa_stock
"thank you for your response, olly.",general_praise
yes fantastic response.,general_affirm
how many species of bees are there in the united states,qa_factoid
when is the third monday of this month,datetime_query
forward email,email_sendemail
you didn't say my name right.,general_negate
can you check to see if i have any recent email alerts,email_query
i need a recipe that is from ingredients on my shopping list,cooking_recipe
please would you cancel it.,general_commandstop
tell me current time,datetime_query
how is the traffic today,transport_traffic
mario,play_game
turn up lights,iot_hue_lightup
What tasks can you complete?,what_can_you_do
what song do i listen to the most,music_query
play me some melody song,play_music
stop making sounds for forty minutes,audio_volume_mute
How are you doing?,courtesygreeting
what is the dollar price in inr,qa_currency
what is the geographic info of a pop singer rahman,qa_factoid
remove the item from list,lists_remove
"anything will be good with me, olly.",general_dontcare
define cpu,qa_definition
book a train ticket from washington dc to savannah georgia,transport_ticket
can you put the vacuum on,iot_cleaning
can we please lower the lights,iot_hue_lightdim
"that is unimportant, olly.",general_dontcare
play the audiobook swan from first,play_audiobook
i am bored what can i do today,i_am_bored
make an alarm for four pm,alarm_set
i need a train ticket to rome book ticket,transport_ticket
can you mute my speaker,audio_volume_mute
if it's midnight in colorado what time is it in munich,datetime_convert
darken the room a bit,iot_hue_lightdim
please activate my vacuum cleaner,iot_cleaning
mute the volume,audio_volume_mute
brighter,iot_hue_lightup
is it anyone i knows birthday this month,email_querycontact
on january twenty five set meeting for twelve,calendar_set
olly would you shut off please.,general_commandstop
find my next event and delete it please,calendar_remove
what is a shoal,qa_definition
that is excellent.,general_affirm
tune into the joe rogan show in ten minutes,play_radio
what is the exchange rate for pounds and u. s. d.,qa_currency
i wouldn't know.,general_dontcare
i'd like you just stop.,general_commandstop
move forward to the next episode,play_podcasts
what are the upcoming reminders,calendar_query
"you are hero, thank you very much.",general_praise
wake me up at five thirty,alarm_set
save the information which is provided by aman on this song,music_likeness
open the contact named john,email_querycontact
off all type of active devices,iot_wemo_off
new messages,email_query
hey,greet_and_general_check_in
you are leading me into wrong.,general_negate
can i order takeaway dinner from byron's,takeaway_order
its too bright in here,iot_hue_lightdim
what's the good news,tell_me_news
where should i avoid this morning,transport_traffic
turn off the fan,iot_wemo_off
post the following as a status on facebook,social_post
pull up the complaint website for starbucks,social_post
which bank will give better rate for currencies i have,qa_currency
display address of john,email_querycontact
one am set,alarm_set
exact response to the command.,general_affirm
do i have any new emails in my inbox today,email_query
what is traffic like right now,transport_traffic
ah it is excellent.,general_praise
lower the light of hall percent,iot_hue_lightdim
email my friend about our plans tonight,email_sendemail
i want to go to bank of america give me directions,transport_query
how long until my order arrives,takeaway_query
delete the dog list for me,lists_remove
is there any pending reminder for me,calendar_query
give me options for indian carryout under dollars,takeaway_order
how many legs does a dog have,qa_factoid
when do i need to leave to pick up my order,takeaway_query
can you find me a train ticket to montauk,transport_query
cup of coffee please,iot_coffee
tell me a joke about the north korea nuclear summit,tell_me_joke
find shoe shopping near my home,recommendation_locations
how hot is it in miami,weather_query
send the following email to bro hi come down for dinner tonight,email_sendemail
hi how are you,greet_and_general_check_in
i want exact time in washington right now,datetime_query
put the lights off now,iot_hue_lightoff
have the roomba run the living room,iot_cleaning
wemo socket on,iot_wemo_on
is the exchange rate changed from yesterday,qa_currency
get news about new foreign policy,news_query
turn off room lights,iot_hue_lightoff
switch off wemo,iot_wemo_off
get me match highlights,news_query
eight am in manila is what in new york,datetime_convert
my party list,lists_query
call a taxi for me to where i am currently located,transport_taxi
please rephrase more on what you have just said to me.,general_explain
change light colour to blue,iot_hue_lightchange
shutoff light in the kitchen,iot_hue_lightoff
update my inbox please,email_query
where can i get organic wheat,recommendation_locations
i need to add this new contact for sam smith ssmith@yahoo dot com,email_addcontact
how have megatel shares done last week,qa_stock
find the nearest uber,transport_taxi
stop playing,audio_volume_mute
play gta vice city game,play_game
please decrease the volume of music player,audio_volume_down
can i get takeaway from arby's,takeaway_query
when is the next train to b street,transport_query
please play this playback on audiobook,play_audiobook
what song is playing right now,music_query
add new email to my contacts macs@gmail dot com,email_addcontact
start vacuuming now please,iot_cleaning
show me share price of tata,qa_stock
what is zero divided by zero,qa_maths
resume harry potter book one,play_audiobook
set the event to recur on the first monday of the month,calendar_set
Can you prove you have a conscious,selfaware
tell me a good joke,general_joke
will you please shut off.,general_commandstop
how is the traffic situation in houston street,transport_traffic
i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder,social_post
how do i get to brighton,transport_query
hoover the hallway,iot_cleaning
i am not clear about your words.,general_explain
make a new alarm,alarm_set
what do you think i should have for breakfast,general_quirky
please make a list of thing i have to shop tomorrow,lists_createoradd
what is a peso worth in dollars,qa_currency
i want to listen to a joke,general_joke
book taxi to new york city,transport_taxi
bring the lights down a bit,iot_hue_lightdim
top ten movies,recommendation_movies
tell me the office address of my brother,email_querycontact
what is happening now,recommendation_events
next episode in podcast,play_podcasts
"thanks for the response, olly.",general_praise
i like you confirm details please.,general_confirm
can you start the roomba,iot_cleaning
if it is twelve hours ahead of eastern standard centaur time what's the time in the philippines now,datetime_convert
can you play rfi,play_music
search for pink's youtube channel,qa_factoid
set the living room lights to red,iot_hue_lightchange
what's happening in my social media,social_query
please play the song games by disturbed,play_music
would you please shut up.,general_commandstop
cnn,news_query
tell me it one more again please.,general_repeat
when does olive garden close today,recommendation_locations
order a latte from starbucks,iot_coffee
show a new list,lists_createoradd
shuffle music,music_settings
show shops around second street,recommendation_locations
beg your pardon.,general_repeat
is it true that susan's birthday is on march first,calendar_query
what's going on between three hundred and thirty and four,calendar_query
any activity in the area,recommendation_events
tell me about this week's weather,weather_query
olly set my alarm to go off in an hour,alarm_set
is there a train from philadelphia to new york city at noon,transport_query
order me a cheese burger from tommy's burgers,takeaway_order
i need a train ticket traveling to new york in may,transport_ticket
find hotel order food name,takeaway_order
yes strongly agree.,general_affirm
add meet with dave at subway on weber on four april at five pm,calendar_set
hello,greet_and_general_check_in
what is the fastest way to get to starbucks,transport_query
Who are you?,namequery
find list in my pda,lists_query
tweet a complaint to kohl's customer service,social_post
get me fresh news,news_query
i would like it to be able to compute answer from search results like wolfram alpha does,general_quirky
i don't really mind to select any one.,general_dontcare
"s1, rephrase this further.",general_explain
please play program on xmtune,play_radio
please check what said.,general_confirm
"oops, you're wrong.",general_negate
where is the nearest smoke shop,recommendation_locations
what is the daily price of johnson and johnson stock,qa_stock
what is there to do in new york city,recommendation_events
book an uber for one hour from now,transport_taxi
please give me the road forecast for i95 sb,transport_traffic
please turn on my robot vacuum cleaner,iot_cleaning
check and see what will be the weather condition in new jersey at eight am tomorrow,weather_query
turn the volume up,audio_volume_up
please set an alarm at six am,alarm_set
please lower the speaker volume,audio_volume_down
set my alarm for six thirty in the morning tomorrow,alarm_set
list events nearby new york,recommendation_events
hey there,greet_and_general_check_in
tell me what alarms are set for me,alarm_query
book a train ticket to city leeds,transport_ticket
what is the answer to that question,qa_maths
"that was helpful,.",general_praise
the song playing now is released by which artist,music_query
call a car for me,transport_taxi
"good work, you have done well, olly.",general_praise
adjust light when i get home,iot_hue_lightchange
covid confirmed cases of,covid_cases
which is the nearest restaurants available,recommendation_locations
replace the current light colours in the house with dark ones,iot_hue_lightchange
i don't understand this question but what's it like in there,general_quirky
this is unimportant.,general_dontcare
what is the name of that song,music_query
schedule pizza takeout for seven pm,takeaway_order
what happened last week,news_query
i like you check and confirm last thing i said please.,general_confirm
divide seventy six in two parts,qa_maths
when i will get the delivery,takeaway_query
play the song title,play_music
what is the result of two by two,qa_maths
search for local shops,recommendation_locations
please convert the time of here at nine pm to brasil time zone,datetime_convert
send a tweet to national grid,social_post
It is Adam,greetingresponse
remove six am alarm of whole week for future,alarm_remove
can i get delivery from here,takeaway_query
is the restaurant having delivery facility,takeaway_query
find me a recipe of spaghetti,cooking_recipe
pull up outlook i need to send a email,email_sendemail
darker lights please,iot_hue_lightdim
can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone,iot_hue_lightchange
how much is two thousand five hundred philippine pesos in dollars,qa_currency
it's not the correct command.,general_negate
check the events on calendar and delete the next event,calendar_remove
is the road a free way or a toll road,transport_traffic
show todays reminders,calendar_query
call the nearest pizza place that offers buffalo pizza,takeaway_order
what is the definition of inchoate,qa_definition
set the settings to mute,audio_volume_mute
send an email to george brown,email_sendemail
can you give me the newest phone number for bobby mcgee,email_querycontact
resume the last played audiobook,play_audiobook
give me the news on donald trump,news_query
take away my alarm for tomorrow at four thirty am,alarm_remove
please remove the doctor appointment in my calendar for february twelfth at nine am,calendar_remove
turn off sockets,iot_wemo_off
can you try what i just said again.,general_repeat
nearest walmart location,recommendation_locations
open clock,alarm_set
give me the news,news_query
thanks for asssistance.,general_praise
show me where i can find a hamburger,recommendation_events
your volume is too high please repeat that lower,audio_volume_down
what on my play list,lists_query
prepare the order as soon as possible,takeaway_query
what is four plus four,qa_maths
the twenty second is on what day of the week,datetime_query
that's not the correct answer.,general_negate
i want to see the recipe of veg biryani,cooking_recipe
please describe an elephant to me,qa_definition
turn on notification for all news on the stock market,qa_stock
veganism,general_quirky
remind me after a month,calendar_set
is there any traffic to work,transport_traffic
i love the songs of micheal jackson can you save some songs of jackson for me,music_likeness
move the volume up a little,audio_volume_up
i'd like you confirm the question please.,general_confirm
list me the audiobooks i have already listened to,play_audiobook
"oh no, you gave me not right information.",general_negate
tweet consumer complaint,social_post
please tell me how can i remove the item,lists_remove
explain further on last sentence to me please.,general_explain
could you create a new list for me,lists_createoradd
give me the update on traffic at new york,transport_traffic
play music that are classical only,play_music
book for me a train ticket to washingdon dc,transport_ticket
search and play a radio station with news,play_radio
this doesn't really matter to me.,general_dontcare
are you aware this joke,general_joke
I am Bella,greetingresponse
turn off wemo socket,iot_wemo_off
get me resume of newest release audio book,play_audiobook
off the plug,iot_wemo_off
what is the weather like outside,weather_query
what is the best movie to watch with a glass of wine,recommendation_movies
what is apple's stock,qa_stock
please turn on repeat all,music_settings
create new contact with email,email_addcontact
how about a nice game of chess,play_game
i want to know the best super market in this local area,recommendation_locations
how far is it from tokyo to dallas,transport_query
please start the coffee,iot_coffee
look up word,qa_definition
i want a lower light,iot_hue_lightdim
add dale@gmail dot com to my contacts,email_addcontact
is it raining now,weather_query
send an email to my mum that i will visit her next weekend,email_sendemail
"it's good job, i appreciate it.",general_praise
could you please confirm if leonardo is married,qa_factoid
are there any takeaways around here,takeaway_query
what is the time in china,datetime_query
what is the remainder when five hundred and twenty one is divided by three,qa_maths
send this email to reply to the latest emails,email_sendemail
tell me how to cook pasta,cooking_recipe
does pink have a new baby,qa_factoid
find me square root of forty nine,qa_maths
quiet,audio_volume_mute
set an alarm for me for tomorrow at seven pm,alarm_set
play happy playlist next,play_music
turn office lights off,iot_hue_lightoff
what events are scheduled this week,calendar_query
please shut the lights,iot_hue_lightoff
i like classic rock,music_likeness
can you order me some buffalo chicken pizza,takeaway_order
play audiobook of jacob,play_audiobook
can you pause the audio,play_audiobook
please say what you've just said once again.,general_repeat
please list shops within one miles from me,recommendation_locations
unmute after,audio_volume_up
play my motivational playlist,play_music
will you further elaborate me on what you have said please.,general_explain
please play next episode of bbc history podcast,play_podcasts
i want you to remove the item from the list,lists_remove
i need to edit marie jones email address to read,email_sendemail
book an outstation cab of ola,transport_taxi
you told me the incorrect date please correct this.,general_negate
delete call newspaper from my vacation list,lists_remove
do i have anything lists made for christmas shopping,lists_query
open the weather app,weather_query
i wish i could play video games together,play_game
in classic all music are there ever any singers,music_query
how many hours distance is between my location and new york,datetime_convert
whatever would be ok to me.,general_dontcare
yeah you got your understanding perfectly.,general_affirm
give me the description of a mobile battery functioning,qa_definition
"it's useful, thank you.",general_praise
turn down lights,iot_hue_lightdim
play next episode of harry potter by j. k. rowling,play_audiobook
latest news feed from facebook,social_query
define swerving,qa_definition
play closer music track,play_music
reply to the mail with the following content hello you,email_sendemail
play baseball with me,play_games
show me rediff masala,news_query
from now on mute,audio_volume_mute
what was the name of my last email,email_query
email james about the softball game james we need to get some refreshments before heading over,email_sendemail
hey can you please make me a creamy coffee,iot_coffee
create a list for today's tasks,lists_createoradd
is that the song from spectre,music_query
play back the last message,email_query
make a call to,email_querycontact
what time is it in this city,datetime_query
what is the rate for g. b. p. to u. s. d.,qa_currency
set to silent for five minutes,audio_volume_mute
book a train ticket from los angeles to chicago that goes via miami,transport_ticket
tell me what the word organism means,qa_definition
play what live,play_music
where seth lives,email_querycontact
increase volume by two levels,audio_volume_up
book train to london,transport_ticket
i need to hear the volume of the current music,audio_volume_up
has john sent me any new emails,email_query
how many mega pixel is listed in the description of the canon,qa_factoid
please order me pizza and wings from papa johns now,takeaway_order
i need you to set an alarm,alarm_set
make coffee for me,iot_coffee
check for new emails,email_query
send mail to mom i am planning vacations with her next week,email_sendemail
please would you tell me one more time again.,general_repeat
where is miami,qa_factoid
start making a coffee,iot_coffee
yes it's excellent.,general_affirm
please set a reminder for church services on sundays for eleven am,calendar_set
good bye,goodbye
i want to clean my bedroom put the vacuum on and go to my room,iot_cleaning
set the speakers to mute,audio_volume_mute
where can i find a good taco truck in los angles,recommendation_locations
find and order handi paneer in pavitra,takeaway_order
open up tetris,play_game
what is fifty five minus two,qa_maths
now it's five thirty pm in india what about the time in ivory coast,datetime_convert
i'd like you to turn turn on the tv,iot_wemo_on
"s2, i don't get your words.",general_explain
i want to drink the coffee that you made,iot_coffee
brighten of lights in living room,iot_hue_lightup
put milk on my shopping list,lists_createoradd
can you notify the event in my calendar,calendar_set
set alarm for reminder,alarm_set
open spotify and play list five,play_music
send me the stock market updates for today,qa_stock
vitaly channel,play_podcasts
i think you have done the task all wrong.,general_negate
Great thanks! It is Bella,courtesygreetingresponse
turn socket off,iot_wemo_off
send a reply to mike with the answer four hundred and thirty from his email he sent this morning,email_sendemail
"uhh no, i did not say this.",general_negate
is the sun gonna shine in devon this weekend,weather_query
do i have any alarms set for six am tomorrow,alarm_query
play this audiobook,play_audiobook
olly just stop.,general_commandstop
erase my next calendar event,calendar_remove
get sia's cheap thrills ready to play next,play_music
brighten the lights in the hallway,iot_hue_lightup
"really don't mind, olly.",general_dontcare
can you recommend some movies to watch in theater near me,recommendation_movies
which new emails were received,email_query
talk to you later.,general_commandstop
speak softer please,audio_volume_down
can anyone tell me what's you guys discussing,social_query
i couldn't hear you repeat that louder,audio_volume_up
how is president's trump office proceeding,news_query
where can i get a shot of tequila and some to go mexican food,takeaway_query
add new item,lists_createoradd
did you change the wallpaper,general_quirky
open temple run game,play_game
searching for recent happenings on the particular dates,recommendation_events
i need to get up at ten tomorrow,alarm_set
raise lights,iot_hue_lightup
Where should I go nearby?,places_near_me
start a list,lists_createoradd
set an alarm for tomorrow at six in the morning,alarm_set
tell me starting phrase of this music,music_query
what is the latest news from cbs,news_query
i want to listen to be more chill by ned vizzini,play_audiobook
increase the volume so that i can hear it in other room,audio_volume_up
What is your real name please?,realnamequery
i need to figure out this percentage,qa_maths
check and confirm the detail please.,general_confirm
give me the headlines from sky news,news_query
do we have morgan's office's number,email_querycontact
send reply thank you so much mom to mom,email_sendemail
go to the third episode of this podcast,play_podcasts
can you speak the command spoke one more again please.,general_repeat
book a taxi for me,transport_taxi
is my alarm set for tomorrow morning,alarm_query
what's the current exchange rate for the euro against u. s. d.,qa_currency
what is the current temperature outside,weather_query
would you try that instruction said again please.,general_repeat
covid cases,covid_cases
what are all the event in area,recommendation_events
what's the rate between pesos and yen,qa_currency
puzzles and games app,play_game
what is the name of the lead singer in this band,music_query
start my audio book from where i left off,play_audiobook
remove a list of accessories purchase last week,lists_remove
find easy recipe for corn bread,cooking_recipe
book next ny train ticket,transport_ticket
play hurt by johnny cash next,play_music
speak louder please,audio_volume_up
rowan atkinson info,qa_factoid
email tom,email_sendemail
send golden taxi to pick me up as soon as possible,transport_taxi
rate this song five stars and save the rating,music_likeness
why people like movies,general_quirky
book me a train ticket in any train to bombay for tomorrow,transport_ticket
set up a taxi for eleven am tomorrow,transport_taxi
what is a chair,qa_definition
what's playing at brea plaza five,recommendation_movies
play for me american idol show,play_radio
please mute the television for one hour,audio_volume_mute
open twitter type my complaint and post to @consumer service,social_post
can you reset.,general_repeat
music change,music_settings
show todays events in ny,recommendation_events
tweet consumer service,social_post
which shops can i find in milan,recommendation_locations
"that's useful, thank you very much.",general_praise
play the god of small things,play_audiobook
this song was very good,music_likeness
"that's perfect, musch appreciated.",general_praise
please delete list titled kickball,lists_remove
i'm into music,music_likeness
is my friend rohit online on facebook,social_query
i need directions to lowes in mount h nj,transport_query
switch on all the lights,iot_hue_lighton
need a taxi tomorrow at eight in the morning,transport_taxi
it seems like olly's command was not right.,general_negate
what is the nine am cst to est,datetime_convert
will i need an umbrella today,weather_query
tell me what is on my grocery list for this week,lists_query
convert eastern time to western time,datetime_convert
open minestart game from previous played level,play_game
show traffic,transport_traffic
book a train ticket from here to charleston west virginia at eight am today,transport_ticket
recite the schedules of the list,lists_query
please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm,email_sendemail
"that's useful, appreciated, olly.",general_praise
please set alarm for,alarm_set
start radio play,play_radio
please clean the floor,iot_cleaning
check all new emails in my inbox,email_query
"don't bother, olly.",general_dontcare
tell me that words spoke again please.,general_repeat
"that's great one, thanks.",general_praise
olly i want you stop.,general_commandstop
call pf chang's to order me egg foo young,takeaway_order
i want to hear program one on lastfm,play_radio
wake me up on friday at five in the morning i need to catch the train,alarm_set
can you confirm what just said please.,general_confirm
increase the intensity of the lighting in the room,iot_hue_lightup
remove the alarm for tomorrow,alarm_remove
turn off my wemo socket,iot_wemo_off
i am bored what can i do today with my boyfriend,i_am_bored
incorrect command.,general_negate
go near vacuum cleaner,iot_cleaning
play foke,play_music
use facebook to post,social_post
i am sorry but i think it's not the right command.,general_negate
how about some pizza tonight can you please order a pepperoni large,takeaway_order
create new list for baby names,lists_createoradd
what day of the month is next tuesday,datetime_query
do i have anything planned for the twenty first,calendar_query
refresh my inbox and inform me about new emails,email_query
can you confirm the details please.,general_confirm
tell me what i said one more time again please.,general_repeat
show me my calendar event this friday afternoon,calendar_query
"that's helpful,.",general_praise
please would you repeat that.,general_repeat
call me a taxi to the airport at five am,transport_taxi
turn on the lights,iot_hue_lighton
is there anything important happening on social media,social_query
activate the vacuum cleaner,iot_cleaning
any new interests from linda,social_query
what is time of indianapolis express,transport_query
i think you didn't understand me.,general_negate
please play workout playlist,play_music
find a pizza restaurant open until noon,takeaway_query
i'dl like to hear any classical except for bach or schubert,play_music
what is the plot of the most recent will smith movie,qa_factoid
increase brightness in the room,iot_hue_lightup
i want to slow down my speaker,audio_volume_down
please lower the volume,audio_volume_down
can you pull up a recipe for spaghetti,cooking_recipe
i want to dance to the tune of raghu dixit,play_music
are there any events going on in milan,recommendation_events
begin vacuuming,iot_cleaning
find songs from my big band playlist,play_music
remove the guest list i created last week,lists_remove
add apahelp@yahoo dot com in my contact list,email_addcontact
i appreciate answers.,general_praise
start the coffee maker,iot_coffee
turn off all alarms,alarm_remove
put this on my facebook,social_post
jay's phone number,email_querycontact
tune to pandora,play_radio
what are you doing,general_quirky
play all songs by metallica on shuffle,play_music
start the poker game,play_game
hey olly my the lights a little warmer,iot_hue_lightchange
what are the new movies releasing,recommendation_movies
stock market,qa_stock
is the alarm set for tomorrow morning,alarm_query
turn the lights blue,iot_hue_lightchange
sorry but that is not the right answer.,general_negate
i'd like you confirm it please.,general_confirm
increase the brightness of lights bedroom,iot_hue_lightup
open some cools jokes,general_joke
i was not so clear about your answers.,general_explain
show me latest notifications,social_query
dolores how was your day,general_quirky
delete my meeting for tomorrow,calendar_remove
set my alarm for six am tomorrow,alarm_set
what's happening near me this week,recommendation_events
what's on your mind today,general_quirky
look up a lamp,qa_definition
tell me whats on the web,social_query
book me a train ticket to atlanta please,transport_ticket
make five coffee tell the coffee machine,iot_coffee
tell me the time now,datetime_query
let me laugh hearing some good joke,general_joke
hey order a side of hot wings with my previous order,takeaway_order
what's going on with economy,tell_me_news
can you start fm eight hundred and ninety radio channel,play_radio
provide contact location,email_querycontact
can i have stock rate list of ola and uber,qa_stock
can we turn up the lights,iot_hue_lightup
what does the list contain,lists_query
dim the lights in the living room,iot_hue_lightdim
can i see the previous episode,play_podcasts
i want to listen to classical music,play_music
switch wemo plug socket off,iot_wemo_off
lower the lights please,iot_hue_lightdim
"you rock, i appreciate it.",general_praise
book my chair class ac train ticket from manhattan to new york,transport_ticket
call pizza hut and order a large pan pizza with ham and mushrooms,takeaway_order
what alarms do i have set for thursday,alarm_query
can you pull up jeff,email_querycontact
let's try what you have said again.,general_repeat
play the newest morning show podcast,play_podcasts
new policies,news_query
what is tomorrow's alarm time set to,alarm_query
review the alarms i have,alarm_query
"dammit, not right response.",general_negate
what is the nuclear triad,qa_definition
please switch on my wemo plug socket,iot_wemo_on
i want the email to be sent to my new email address abc@gmail dot com,email_sendemail
hi google play me playlist wacky in my gaana application,play_music
remind me if i miss my evening walk routine,calendar_set
check and tell me the address of my friend alex,email_querycontact
what is today's day,datetime_query
what is twelve divided by four,qa_maths
is yemen closer to japan or india,qa_factoid
what time will my alarm go off today,alarm_query
please play james altucher's podcast,play_podcasts
"uhh no, you gave me not correct information.",general_negate
define perpetual,qa_definition
display my list,lists_query
what temperature should a baked chicken be,cooking_recipe
please can you check that.,general_confirm
save this email in contact,email_addcontact
disable my three pm alarm,alarm_remove
what is the weather day after tomorrow,asking_weather
does dominos deliver,takeaway_query
play the last played audiobook,play_audiobook
disable smart socket,iot_wemo_off
see you,general_quirky
please delete the list,lists_remove
what day is it day after tomorrow,asking_date
can you play a game with me,play_game
please just cancel.,general_commandstop
send an email to my boss about my leave,email_sendemail
search jack in contacts,email_querycontact
current date please,datetime_query
change background,iot_hue_lightchange
what does settle mean,qa_definition
is there traffic,transport_traffic
"wonderful job, you have done well.",general_praise
what is hair made up of,qa_factoid
dentist appointment today at nine am,calendar_set
can you read me my lists,lists_query
turn bedroom lights off,iot_hue_lightoff
what is the time difference between california and new york,datetime_convert
dim all interior lights,iot_hue_lightdim
cancel the alarm at four am ten pm,alarm_remove
"oh no, i think you have done a task wrong.",general_negate
i need a taxi to pick me up at the house and take me downtown,transport_taxi
i would like to crack jokes,general_quirky
can you please clarify me more on your answer.,general_explain
have i got any alarms set,alarm_query
remove the list of person starting from letter m in my contact list,lists_remove
search for the correct game,play_game
olly can you please shut down.,general_commandstop
is it sunny in gonbad now,weather_query
are there any updates on facebook,social_query
thanks but this is not the right response.,general_negate
compare prices of dairy items in local shops,general_quirky
what's the latest on the travel ban,news_query
set alarm for eight am,alarm_set
save my opinion on the currently playing song,music_likeness
"s2, i can not quite catch that.",general_explain
what is the weather like now,asking_weather
delete from the calendar the next event,calendar_remove
raise lights to full power,iot_hue_lightup
how is the traffic on i twenty five,transport_traffic
You are a very intelligent girl,clever
tweet error log to samsung,social_post
place a take out order at olive garden,takeaway_order
what posts have i missed from my friends,social_query
remove that event from list,lists_remove
open contacts and call john smith,email_querycontact
how much meat should i buy to serve ten people,cooking_recipe
which day this week do i have plans,calendar_query
set my alarm for time,alarm_set
what bars are around me,recommendation_locations
add this email to a new contact,email_addcontact
that is good.,general_affirm
give me recipes,cooking_recipe
i have my clothes list,lists_query
i need to hear a joke can you tell me one,general_joke
i really enjoy rock and roll,music_likeness
please brighten the room,iot_hue_lightup
show me the alarms i set,alarm_query
give me the weather for merced at three pm,weather_query
tweet this tweet coffee was too hot and at this company costa coffee,social_post
remove the alarm set for four hundred am,alarm_remove
what time is bina going live with her sale on facebook,social_query
run indian folk song,play_music
what is google,qa_definition
please call the golden fork and tell them to deliver one portion of the fish risotto,takeaway_order
please start the vacuum,iot_cleaning
add chives to my shopping list,lists_createoradd
can you continue audiobook the circle,play_audiobook
add this song to my favorite list,music_likeness
when is the next train to london,transport_query
create a new list of my due bills,lists_createoradd
please search for beginners guide to cooking,cooking_recipe
show current news from bbc,news_query
i need a place that will deliver pizza to me in benton ar,recommendation_locations
how much is starbuck's stock these days,qa_stock
show me the alarms i've set,alarm_query
increase light brightness,iot_hue_lightup
download youtube video of minecraft,download_youtube_video
how is the new movie swat,recommendation_movies
smart plug socket off please,iot_wemo_off
can you book a train ticket,transport_ticket
what music do i usually like after work,music_query
play me an upbeat song through your speakers,play_music
is the road in some particular area wide or narrow,transport_traffic
please start over.,general_repeat
what part of the world is the safest,qa_factoid
lower hallway lights,iot_hue_lightdim
keep playing secret garden,play_audiobook
if i have fifty dollars and spend twenty four how many dollars will i have left,qa_maths
what is the us dollar euro exchange rate,qa_currency
play the next recording,play_podcasts
please reduce the speaker volume,audio_volume_down
any one will be ok for me.,general_dontcare
add email to existing contact,email_addcontact
find me the recipe for a cake,cooking_recipe
what alarms do i have set for today,alarm_query
show all emails regarding the breach,email_query
what's the exchange rates,qa_currency
will you please get the coffee machine to make some coffee,iot_coffee
hey do you know any jokes,general_joke
find the nearest taxi,transport_taxi
How about a joke,jokes
could you tell me again please.,general_repeat
tell me the funniest joke that was ever told,general_joke
Can you tell me the time?,timequery
make the coffee,iot_coffee
what's my stock fluctuations,qa_stock
play radio mirchi for me,play_radio
capture photo of <name>,click_photo
what is tom's phone number,email_querycontact
i need a drink,iot_coffee
do i have the contact of tara john,email_querycontact
how is the traffic in san francisco over the bay bridge,transport_traffic
set volume to zero,audio_volume_mute
search earliest trains to brooklyn ny weekends and holidays,transport_query
please say the following on facebook,social_post
"uh no, you've done in wrong manner.",general_negate
minimize the lights,iot_hue_lightdim
how do i steam rice,cooking_recipe
find me an audio book version of ready player one and play it for me,play_audiobook
show me events in sacramento,recommendation_events
show u. s. d. currency value of euro,qa_currency
remove the first alarm,alarm_remove
Open the pod bay door,podbaydoor
is traffic light,transport_traffic
delete last item listed,lists_remove
what are the news stories on the cnn website,news_query
how do i subtract four from two,qa_maths
louder,audio_volume_up
start the robot vacuum cleaner at one pm today,iot_cleaning
what time have you set the alarm,alarm_query
Do you know what I am saying,understandquery
clear my day on the twenty ninth,calendar_remove
get me latest updates from facebook,social_query
what's the temperature,weather_query
yes you have understood my instructions perfectly.,general_affirm
add a new email in my contacts from john,email_addcontact
turn sound off,audio_volume_mute
compose a mail for jack,email_sendemail
have i gotten any new emails,email_query
please turn on my balcony lights,iot_hue_lighton
open website stackoverflow.com,open_website
increase the volume of the speaker,audio_volume_up
turn on my pandora radio,play_radio
